Datapoint,SASA,SASV,FracBuriedVol,SterimolB1,SterimolB5,SterimolL,Pint
214_MA-TS_5-7,645.8258657959293,1131.2335103490414,0.41764116660454714,4.017643525496626,7.3255868211695585,11.911405223744312,21.25521253162316
216_MA-TS_5-7,624.2849328422527,1037.5678653497212,0.40586563548266863,3.258225829553519,7.140526174246329,14.997110133071953,20.172870860176133
220_MA-TS_5-6,760.2561960500324,1374.1665772623894,0.4407962169213567,3.357157671401671,12.047253507355839,11.961987502428054,21.440636076621104
221_MA-TS_5-6,736.5238343224572,1387.523581738209,0.5143204901229966,4.880237369472885,9.005170356492878,11.242165867954553,22.19995422014066
222_MA-TS_5-6,807.3849576906947,1493.2591841073645,0.5248730432351845,3.047141313459971,10.913328736453328,7.796909870137945,22.655715252657103
224_MA-TS_5-7,732.1772671362487,1380.1918242035385,0.7227275903838987,4.296947538912986,7.895832468771022,8.197097590343152,23.22096745954132
225_MA-TS_5-6,771.2067141382505,1444.7935364096538,0.4394858833395453,3.367158260826442,11.04108278483179,10.6044157873177,22.646259898818794
226_MA-TS_5-6,837.9551756705125,1451.7866741039736,0.41570769660827434,2.7740128783185307,16.314237784367002,8.570178814864152,20.563241683871617
229_MA-TS_5-7,830.2468101068412,1469.2940330168258,0.4574345415579575,3.085289833175139,16.247934406109785,12.197533440578125,21.516415029707705
232_MA-TS_5-6,812.9963439479451,1493.6018072121403,0.5057654677599702,2.210579235729783,10.78225483465866,7.3542020095182155,22.61843583299728
233_MA-TS_5-6,777.2949106044638,1433.4746770721465,0.42584676667909055,3.6926092383590916,13.197037850525744,8.859678155449442,22.29746515179655
234_MA-TS_5-6,604.4748227159985,1094.9579033621599,0.5462402161759224,2.4471842000419315,9.625075836970476,7.698976549558978,21.438191970919902
236_MA-TS_5-7,807.3375572753283,1398.7674914703941,0.6006103242638837,2.3983263683603857,12.516214921000149,6.524372969761452,21.024000580838226
238_MA-TS_5-6,899.6058042364587,1535.8011443019996,0.40535897316436825,3.089833627134782,13.497393673411008,13.548962576857853,20.738154977407135
239_MA-TS_5-6,898.7960564902081,1530.8491143167546,0.5634026742452478,3.2545964530651843,14.222763658148923,6.031473022646755,20.520257032331187
241_MA-TS_5-6,814.6756801376389,1524.119677382983,0.40470671822586657,3.0096316331932513,12.974319847850891,12.703547203792823,22.23572273088291
243_MA-TS_5-6,816.1549490570424,1431.5737793200587,0.5648236582184122,2.4770415960237817,16.934090310261045,6.7448746834445545,20.751975880613223
250_MA-TS_5-6,788.6264899831137,1426.3078469130273,0.5054451639955274,2.633928201499967,8.053888828727139,8.336847998232392,21.824728314544828
254_MA-TS_5-6,691.5063874456876,1267.0946319496566,0.53355036339918,1.9518389458144394,11.082786959097932,9.06755705944952,22.37759516976108
255_MA-TS_5-6,573.5507234984458,965.1540646050986,0.41264442787923966,2.7078073969799417,9.757422799320803,10.403806290776652,20.60841940655521
256_MA-TS_5-6,700.9063228145953,1340.597027313361,0.77228731830041,4.168633903468578,7.823422646517875,6.5550155486560975,22.823191718421434
257_MA-TS_5-6,687.9975826337025,1151.9082875107317,0.40117755311218783,2.242192588963757,15.272062546160752,8.5700729733537,19.77561693306668
260_MA-TS_25-26,955.4801634714902,1743.3516036536341,0.32702431979127844,2.0224059600380886,21.73485186050662,8.69674118025969,21.967414389545098
262_MA-TS_39-40,940.081381045643,1692.9633259352863,0.7337052739470742,4.038743150249407,16.63081708386247,5.352318946082897,22.110905323735487
264_MA-TS_39-40,885.2693556000856,1654.937309832976,0.855467294073798,4.401713639700719,10.904934009862782,5.505785261817665,22.623123304306517
268_MA-TS_25-26,1144.2195714024945,2019.577526004744,0.3265584234066344,2.0222674681564667,24.54335176747146,15.408644485677911,21.20990618408418
269_MA-TS_39-40,1006.0100434939895,1780.4061197563954,0.37580949496831906,3.031676218811587,14.268189498510607,11.722930199961823,21.444579599355606
279_MA-TS_14-15,689.5155406902051,1290.2382649477759,0.377067415206858,1.596943181739389,13.939536589342813,8.348932777107938,22.87729112816081
281_MA-TS_4-5,864.2685290024629,1559.9869920962628,0.41030912225121136,3.571426397444054,11.781168125032403,11.543128437921968,22.066241398285115
282_MA-TS_10-11,792.0991354611732,1468.269314250774,0.2893158311591502,2.6413449169512884,11.576352401138664,14.172490965853648,22.36346824757287
288_MA-TS_37-38,927.7595979063082,1669.6915297976657,0.333867172940738,3.848235572252551,11.097755048998522,11.917103579490714,22.278505753822536
291_MA-TS_37-38,903.4207614679519,1627.5931220873601,0.528268263138278,2.057529167261772,11.784227296157654,9.027081126154266,21.779931177959217
292_MA-TS_29-30,803.7597015739499,1393.9644809495817,0.43737770219903094,2.885879009506126,12.532032426754622,7.669230134251547,21.592575662104874
296_MA-TS_30-31,758.469572059338,1378.734887542912,0.31238934960864706,3.3103455640067767,12.544587756652119,12.805505636084977,22.707253558786057
300_MA-TS_10-11,517.2384684887174,844.3982071024059,0.43943929370108087,2.0124789675559764,9.989107092140856,6.8711002136602914,19.53153710870872
304_MA-TS_13-14,633.2255872867646,1098.9228826365147,0.448873695490123,3.119686932474634,9.361028984225687,7.81331432971647,20.82460285326192
308_MA-TS_29-30,708.7187745125826,1344.5038374807716,0.38707836377189714,2.828892149566651,8.818866085220828,13.748516723439577,23.229447634192468
309_MA-TS_30-31,765.5682987287863,1427.615381009044,0.45597861535594486,2.9231624422623255,10.136141464868517,8.344800106542113,22.584831510022504
310_MA-TS_41-42,831.3359129481323,1679.3652445475593,0.7810461703317182,4.145963339166786,9.937816316219845,6.622872045367789,23.812785687159376
318_MA-TS_29-30,831.8371155024403,1458.583425838834,0.38946608274319794,3.0765381264708718,11.289395439316111,7.362251100579693,21.243458694045856
323_MA-TS_20-21,614.2977338998579,1127.3544200874278,0.4559611442415207,2.192982145400065,8.710282500137872,8.959217745654485,21.309953035657372
324_MA-TS_12-13,752.4974829268705,1330.2189700537085,0.550095508758852,3.0988645686488367,10.712651476441625,5.365605718115962,21.127955855465213
325_MA-TS_41-42,1093.6077333265214,1842.2155014975167,0.3936649739098025,2.374693641532152,22.118851040062644,9.45237069695481,20.546123639309958
334_MA-TS_5-6,528.2558655868119,878.7916660709241,0.4121668840849795,3.192901766893536,9.42619603583543,7.885885172326855,20.283682126348268
335_MA-TS_5-6,531.1578468414822,885.8363237831503,0.4006825382035035,2.3202885369906787,8.386989684671672,7.2848724951369475,20.155979200674878
345_MA-TS_5-6,474.99616855282034,774.4825632365083,0.40132896943719715,2.2998739779067554,8.238401396187585,7.247553546701516,19.596944979552255
346_MA-TS_5-6,491.1157256921955,807.4512799877122,0.44885040067089077,2.2881949087107762,7.232277636596162,6.73994688178286,19.260170502839916
351_MA-TS_5-6,627.8097737089212,1084.050447440401,0.5188280376444279,2.292948567010779,8.593365568285524,10.14201426346083,21.02932720428614
352_MA-TS_5-6,531.1637971687348,889.6149522400909,0.48489913343272456,2.2597360319738713,6.816981921812571,8.386581080233947,19.64381952382407
357_MA-TS_5-6,600.3474780093426,1045.378974843221,0.43433772828922845,3.9990517897932225,6.872233521950385,10.317611823676101,20.716233446017423
358_MA-TS_5-6,722.0091472335881,1370.4272150448458,0.6140339638464406,3.2370721318515665,8.619438071388636,7.932469913583464,23.839559474316104
359_MA-TS_5-6,624.8569478336144,1087.3169748070304,0.37690435147223256,3.4017043106056257,7.848475168071003,11.861705445059718,20.71520238797071
360_MA-TS_5-6,584.7073223616418,1016.2277693550607,0.37664810846067837,3.3227958185563122,6.6140961977510315,12.127505880598232,20.702744588724027
364_MA-TS_5-6,559.0768440790708,938.1773508639311,0.4947237234439061,2.7617503672897197,7.559477971891869,10.243418388261412,19.713349607555195
372_MA-TS_5-6,553.2899578678745,915.613542244538,0.4090861442415207,2.8856597699027104,8.472559983367551,8.892122292751777,19.930289554465148
397_MA-TS_5-6,587.3551798533257,977.5348896036293,0.4317869455833023,1.964262307789589,11.266815600035782,7.85595279598411,19.053854148933794
403_MA-TS_5-6,895.6093118466003,1589.2489561402388,0.399931280283265,2.0965902633804125,12.722226243529876,14.602954880636249,21.50317107550543
404_MA-TS_5-6,845.3168713043185,1532.2597658372688,0.46338054416697727,3.768175759919596,10.448983638294932,6.4938543252181,22.31123080486595
406_MA-TS_5-6,782.787937623507,1433.1913833011163,0.4094821561684681,3.223097076735163,11.753665768288604,11.727478160579329,22.16789351958229
408_MA-TS_5-6,888.4877369395583,1594.5227955647729,0.4879856969809914,3.637010668249733,12.169359427829816,9.975828759536741,21.773434168284204
409_MA-TS_5-6,934.5100134939298,1709.821739643593,0.6742103056280283,3.272539405437656,11.828306452723353,7.8337423607011765,22.511152753157297
411_MA-TS_5-6,783.0789165612148,1477.7501472166555,0.5319313734625419,2.1149732252978097,11.878273569760829,13.83622355311679,22.893590215895323
413_MA-TS_5-6,1026.3391521102683,1791.9990074012255,0.4868034849049571,2.3893437769825026,14.81317307674971,8.550132704030082,21.26671474891063
415_MA-TS_5-6,945.4298438626233,1733.6758268477204,0.3933621412597838,3.7621140866792624,10.972532260445602,15.19245192750515,22.5289639716013
417_MA-TS_5-6,848.3859875277521,1607.4893441043082,0.37921053857622067,4.053696516563101,8.555244885653247,14.797669113028714,22.721784675214252
420_MA-TS_5-6,1022.7902609051924,1829.9777823061731,0.5951651602683563,2.558746032668955,20.994002867673043,6.256391498200283,21.79123392921108
422_MA-TS_5-6,1001.5307670531993,1765.7767731773379,0.44281121878494223,3.747289300965793,15.546712594266381,10.555916600543062,21.57740402600141
423_MA-TS_5-6,888.2291934630491,1650.9684714594719,0.401544446515095,2.126899563571693,14.889926378621105,12.38574165444346,22.474154419414646
427_MA-TS_5-6,719.9766821008751,1266.2319071410486,0.5428333488632128,2.6641288723563523,12.349674276742583,7.293879072974267,20.74176741081657
430_MA-TS_5-6,845.6268639463062,1564.6496750148324,0.625460072679836,3.178505485916553,13.62959288271592,7.799618602011307,21.63768270367345
431_MA-TS_5-6,767.926136771648,1449.226780461881,0.45894870480805067,4.420461047262782,9.760147082484176,8.160779033508838,21.957278988251367
433_MA-TS_5-6,703.6754905610477,1282.3756332034284,0.4042175270219903,3.357806681095998,10.359438131534372,13.689207153408312,21.67777313500051
434_MA-TS_5-6,859.076307122051,1547.7779952754647,0.4080320536712635,2.2047141775011374,17.12754522418181,8.252274411864171,21.131499362109857
435_MA-TS_5-6,808.828192195994,1451.5560824572487,0.5031972139396198,2.1897295332963345,15.798579230913022,7.9527857784304015,22.444813857604544
436_MA-TS_5-6,810.9064778983422,1434.7959415302225,0.4397363026462915,3.0615215217544907,11.578410451125107,10.95684673923898,21.758764542907212
449_MA-TS_5-6,775.5465151875406,1343.5405310327742,0.42001141446142376,2.7206571861955187,14.58142174104301,7.274562893616002,20.288107467188254
456_MA-TS_17-18,911.9887527536184,1812.6055742837634,0.48834676667909055,1.8740012120521992,10.266501128115028,10.070440888499181,24.96101734839164
463_MA-TS_17-18,920.440656526424,1728.2706618713712,0.38715989563920983,2.5129606793956656,11.159484206193182,11.45086671903474,23.204386360024444
465_MA-TS_17-18,853.6789741835901,1681.7001659661394,0.2559867685426761,1.6270184510206471,13.21904624169769,10.823304985580647,24.352448563745423
470_MA-TS_7-8,1109.518581595565,1983.440078287491,0.25142098397316437,1.6539361850732945,16.32653812374857,9.181479093809266,21.800607278472043
474_MA-TS_5-6,662.3578726993062,1246.4852545701663,0.542973117778606,2.2601057411806633,9.754160619598624,7.2204693156002095,22.61255707649532
479_MA-TS_5-6,737.0688757503449,1325.6920387005707,0.41198052553112186,2.717316613129995,8.946538763532299,12.819110126738176,21.891117966858367
480_MA-TS_5-6,685.3473648179958,1266.4951044101113,0.402802366753634,3.007548468385806,10.82082932872089,10.440717821334305,22.709770219989785
485_MA-TS_30-31,828.577882991764,1473.1247944804657,0.3317764629146478,2.939440467587272,12.365290665448873,14.920771194944201,21.680012994137115
486_MA-TS_5-6,780.3312803760108,1330.0575200306191,0.5318381941856131,2.157767561194357,12.637567314567866,6.107860104173859,21.23797784561356
487_MA-TS_5-6,804.2810219816649,1356.5933970833564,0.4109730245993291,2.6761412970090808,14.063954281538008,11.09321980384223,21.019629107110354
488_MA-TS_5-6,1053.3368674013057,1803.7937975684706,0.4012649086843086,2.2061560115581464,25.617706484113093,7.1937540553057735,20.60370937412977
490_MA-TS_5-6,957.7702381305487,1700.5629206974836,0.4007116567275438,2.098126144728617,13.53642218905439,16.00506276686001,21.450939402469984
491_MA-TS_5-6,898.9702779576354,1652.7025948493967,0.4177751118151323,4.1890202497569256,10.814667688582043,12.406586237221736,22.38968054969292
494_MA-TS_5-6,768.3006874792492,1321.3147296579345,0.573518449496832,2.4786519600969923,13.649413392231754,6.535887878577367,21.41013520880192
496_MA-TS_5-6,720.1087053400706,1250.8175722553092,0.41638907007081627,3.024779678244495,10.71890063407478,9.430206653598278,21.26851697287294
500_MA-TS_5-6,689.1093405279356,1233.775984936296,0.4181769474468878,2.9114057841129437,10.957935102910644,10.744979188115979,21.958598097470926
501_MA-TS_5-6,718.0193826693136,1365.680053593264,0.4128307864330973,3.3375220043436387,8.233876171274453,12.260715261478868,23.004766566443642
502_MA-TS_5-6,816.0864031687191,1526.9963226108098,0.44827967759970183,3.8964439204753694,11.725416881464806,9.657277734108215,22.57490122722086
503_MA-TS_5-6,822.4801484405418,1526.5102767892681,0.36371366008199774,2.532740416756148,15.963799695307534,11.725964553554876,22.740289113866915
505_MA-TS_5-6,910.0292269975034,1696.299210832122,0.40622088147595975,1.9536890590876694,16.277139455650648,8.745639734025271,22.68215128533336
513_MA-TS_5-6,900.1193767112549,1653.019667282801,0.4786211796496459,5.085961273950298,10.990556747247325,16.76030401338626,22.190938526363887
527_MA-TS_37-38,927.321400803276,1693.5971543887983,0.6163168561311965,2.135651051324751,14.065328585822256,9.930389296619706,22.22197674818787
530_MA-TS_36-37,770.8916638670362,1479.9344431767408,0.5938198844576966,2.2486737266125574,11.790846487222781,7.755321381753892,23.587376175209226
531_MA-TS_12-13,726.8804435074483,1313.7962532853317,0.2357785128587402,2.341419846888867,8.131623256350334,16.5190234114066,22.433894229553864
532_MA-TS_29-30,873.6594463339678,1442.436794999899,0.3255218039508013,1.9343980283414983,12.472747412542992,9.874081034446966,20.32171333647773
538_MA-TS_29-30,676.3692664310971,1269.424550430194,0.45028303205367126,2.192852695179884,9.534025562745722,8.728772064326922,23.420864940546913
539_MA-TS_33-34,755.049322867969,1381.4813734546967,0.5680208721580321,2.2528404405079923,11.586560658311598,7.5178268063374984,22.043151331406484
540_MA-TS_33-34,759.0493605691123,1392.6487353605062,0.5191425177040626,1.7178202508365112,11.401943191826373,6.552647672232689,22.148829696343125
541_MA-TS_27-28,873.7204969675968,1549.5581462648029,0.24073448565039135,1.7,11.687542367672322,22.33394348914488,21.171003271266947
542_MA-TS_29-30,713.4293877386548,1299.1050312387306,0.7833465337308982,4.8106872829608704,9.54919258979937,5.587986095829995,21.896505451527613
545_MA-TS_39-40,833.2802786262025,1607.8755802563053,0.4917536339918002,3.194571171789074,11.731184498581037,10.455287915533452,23.72423565269971
546_MA-TS_39-40,895.0698562330742,1669.529537361513,0.34691809541557955,2.3518441884226373,10.985701661120007,11.261090843185533,23.004368779916774
547_MA-TS_33-34,754.6115581949841,1418.6019187646448,0.5480397409616101,2.2178665653809615,10.854100167691454,8.9785375165452,23.56448992195512
548_MA-TS_41-42,940.7588588381833,1738.371635334911,0.5220776649273202,3.1526606706443783,11.169387087211746,11.787431007738526,22.888934254038638
551_MA-TS_3-4,884.4309961849334,1673.604856853028,0.4309366846813269,2.1746456068066373,12.841737577754728,9.938387124533916,22.959563633724116
552_MA-TS_42-43,886.6773878715193,1691.578480424475,0.5007163156913902,2.719034213665452,10.177758827789388,11.603988044103303,23.248523154488804
557_MA-TS_39-40,827.9410674999502,1600.3004685314074,0.6423429929183749,2.507758009894294,11.312524514814555,6.4066829769705596,23.857230613130586
558_MA-TS_40-41,870.0903762557111,1649.6456255673995,0.5099585352217667,2.8401358958084963,10.850866059760426,9.514257261754361,23.262050085962173
559_MA-TS_40-41,868.9310353545975,1648.2743605335854,0.6036794166977264,2.7543709508029988,10.184199496071614,7.76261702193068,23.274555561134328
564_MA-TS_40-41,895.7711826376425,1686.7023984579405,0.6342014535967201,4.129656808659583,11.409103837711347,9.434249825432673,23.22944361586135
567_MA-TS_35-36,847.8117493029303,1561.2298183930893,0.6601635296310101,3.980994516500499,11.59167155065138,7.859039872720492,23.023845270639292
568_MA-TS_2-3,828.3109306333224,1513.5724156373922,0.32947609951546775,3.2986185950578646,15.573003061986041,10.564178186702671,22.638489835532308
571_MA-TS_31-32,764.6883755616184,1438.2175622864256,0.4491648807305255,2.3009720395245132,13.368766025248556,9.769875222934916,22.497000311787957
573_MA-TS_32-33,794.2085384327596,1471.9143562655713,0.4600668561311964,3.3200139741746533,11.706887157934247,10.61620652793414,22.01504293365482
574_MA-TS_31-32,893.938121445056,1555.538473993622,0.5115833488632128,2.1731163878269175,17.632065721011635,6.64629974152991,20.730938594105716
578_MA-TS_36-37,892.6090897754909,1630.70106361555,0.6075987700335446,3.4625969000907655,12.117608953689036,8.602131853411759,22.296099889098947
587_MA-TS_34-35,837.0391185725499,1506.387822597036,0.6488830134178158,4.749226023926829,10.731601527293058,9.828301592088641,21.893352372736828
588_MA-TS_35-36,927.3894190794853,1620.0451232960727,0.5016248136414462,2.0425898924513333,17.91335950505862,8.340925923306164,21.05627662096
589_MA-TS_36-37,842.8397264712353,1560.767308451657,0.7336586843086098,4.007684728910266,7.9567437202841536,8.060365582443826,22.76309667329797
591_MA-TS_36-37,793.7907529874036,1509.2888416577994,0.6394486116287738,2.5168775653232425,10.376471838607566,11.10348322144437,22.993830301796706
